山洪隐患点 2839
119.65	45.53	霍林郭勒市
110	39.82	东胜区
110.03	40.4	达拉特旗
111.23	39.87	准格尔旗
107.48	38.18	鄂托克前旗
107.98	39.1	鄂托克旗
108.72	39.83	杭锦旗
108.85	38.6	乌审旗
109.73	39.57	伊金霍洛旗
119.77	49.22	海拉尔区
123.47	48.13	阿荣旗
123.72	50.58	鄂伦春自治旗
119.75	49.13	鄂温克族自治旗
119.43	49.32	陈巴尔虎旗
118.27	48.22	新巴尔虎左旗
116.82	48.67	新巴尔虎右旗
117.45	49.58	满洲里市
120.73	49.28	牙克石市
122.75	47.98	扎兰屯市
120.18	50.23	额尔古纳市
121.52	50.78	根河市
107.4	40.75	临河区
108.27	41.1	五原县
107.02	40.33	磴口县
108.65	40.72	乌拉特前旗
108.52	41.57	乌拉特中旗
107.07	41.1	乌拉特后旗
107.15	40.88	杭锦后旗
113.1	41.03	集宁区
112.57	40.9	卓资县
114	41.9	化德县
113.53	41.55	商都县
113.88	40.88	兴和县
112.48	40.53	凉城县
113.22	40.78	察哈尔右翼前旗
112.63	41.27	察哈尔右翼中旗
113.18	41.45	察哈尔右翼后旗
111.7	41.52	四子王旗
113.15	40.43	丰镇市
122.05	46.08	乌兰浩特市
119.93	47.18	阿尔山市
121.92	46.07	科尔沁右翼前旗
121.47	45.05	科尔沁右翼中旗
122.9	46.73	扎赉特旗
121.57	45.38	突泉县
111.98	43.65	二连浩特市
116.07	43.93	锡林浩特市
114.97	44.02	阿巴嘎旗
113.63	43.85	苏尼特左旗
112.65	42.75	苏尼特右旗
116.97	45.52	东乌珠穆沁旗
117.6	44.58	西乌珠穆沁旗
115.28	41.9	太仆寺旗
113.83	42.23	镶黄旗
115	42.3	正镶白旗
116	42.25	正蓝旗
116.47	42.18	多伦县
105.67	38.83	阿拉善左旗
101.68	39.2	阿拉善右旗
101.07	41.97	额济纳旗
123.4	41.78	和平区
123.45	41.8	沈河区
123.47	41.8	大东区
123.42	41.82	皇姑区
122.95	41.12	铁西区
123.35	41.8	铁西区
123.33	41.67	苏家屯区
123.47	41.77	东陵区
123.52	42.05	新城子区
123.3	41.78	于洪区
122.72	41.52	辽中县
123.35	42.75	康平县
123.4	42.5	法库县
122.82	42	新民市
121.63	38.92	中山区
121.6	38.92	西岗区
121.58	38.9	沙河口区
121.57	38.95	甘井子区
121.27	38.82	旅顺口区
121.7	39.1	金州区
122.58	39.27	长海县
122	39.62	瓦房店市
121.95	39.4	普兰店市
122.98	39.7	庄河市
122.98	41.1	铁东区
122.95	41.12	铁西区
123.35	41.8	铁西区
123	41.15	立山区
122.97	41.07	千山区
122.42	41.38	台安县
123.28	40.28	岫岩满族自治县
122.7	40.88	海城市
123.88	41.87	新抚区
124.02	41.85	东洲区
123.78	41.85	望花区
123.93	41.88	顺城区
123.9	41.88	抚顺县
125.03	41.73	新宾满族自治县
124.92	42.1	清原满族自治县
123.77	41.3	平山区
123.77	41.33	溪湖区
123.82	41.3	明山区
123.73	41.1	南芬区
124.12	41.3	本溪满族自治县
125.35	41.27	桓仁满族自治县
124.38	40.13	元宝区
124.35	40.08	振兴区
124.42	40.17	振安区
124.78	40.73	宽甸满族自治县
124.15	39.87	东港市
124.07	40.45	凤城市
121.12	41.13	古塔区
121.15	41.12	凌河区
121.1	41.1	太和区
122.12	41.7	黑山县
121.23	41.53	义县
121.35	41.17	凌海市
122.27	40.68	站前区
122.22	40.67	西市区
122.12	40.27	鲅鱼圈区
122.37	40.67	老边区
122.35	40.4	盖州市
122.5	40.65	大石桥市
121.65	42.02	海州区
121.67	42.02	太平区
121.42	41.75	清河门区
121.68	42.03	细河区
121.75	42.07	阜新蒙古族自治县
122.53	42.38	彰武县
123.17	41.27	白塔区
123.18	41.27	文圣区
123.2	41.2	宏伟区
123.45	41.13	弓长岭区
123.18	41.25	太子河区
123.07	41.22	辽阳县
123.33	41.42	灯塔市
122.05	41.2	双台子区
122.07	41.12	兴隆台区
122.07	40.98	大洼县
122.02	41.25	盘山县
123.85	42.28	银州区
124.15	42.53	清河区
123.83	42.3	铁岭县
124.72	42.73	西丰县
124.1	42.78	昌图县
123.55	42.47	调兵山市
124.03	42.55	开原市
120.45	41.57	双塔区
120.43	41.6	龙城区
120.47	41.58	朝阳县
119.63	41.4	建平县
120.77	41.8	北票市
119.4	41.25	凌源市
120.87	40.77	连山区
120.93	40.72	龙港区
120.75	41.1	南票区
120.33	40.32	绥中县
119.8	40.82	建昌县
120.72	40.62	兴城市
125.33	43.87	南关区
125.32	43.92	宽城区
125.28	43.83	朝阳区
125.37	43.87	二道区
125.25	43.88	绿园区
125.67	43.52	双阳区
125.18	44.43	农安县
125.83	44.15	九台市
126.55	44.82	榆树市
125.7	44.53	德惠市
126.57	43.88	昌邑区
126.57	43.92	龙潭区
126.53	43.83	船营区
126.57	43.82	丰满区
126.5	43.67	永吉县
127.33	43.72	蛟河市
126.73	42.97	桦甸市
126.95	44.42	舒兰市
126.05	42.95	磐石市
124.35	43.15	铁西区
124.38	43.17	铁东区
124.33	43.32	梨树县
125.3	43.35	伊通满族自治县
124.82	43.5	公主岭市
123.5	43.52	双辽市
125.12	42.9	龙山区
125.15	42.92	西安区
125.53	42.68	东丰县
125	42.92	东辽县
125.95	41.73	东昌区
126.03	41.77	二道江区
125.75	41.68	通化县
126.03	42.68	辉南县
125.73	42.28	柳河县
125.68	42.53	梅河口市
126.18	41.12	集安市
126.4	41.93	八道江区
127.28	42.33	抚松县
126.8	42.4	靖宇县
128.2	41.42	长白朝鲜族自治县
126.9	41.8	临江市
124.8	45.17	宁江区
123.98	44.28	长岭县
124.02	45.02	乾安县
126.02	44.98	扶余县
122.85	45.62	洮北区
123.2	45.85	镇赉县
123.08	44.82	通榆县
122.78	45.33	洮南市
124.28	45.5	大安市
129.5	42.88	延吉市
129.83	42.97	图们市
